,element_type,osmid,name,public_transport,geometry,lat,lon,icona
2041,node,2997509001,"Via Russoli, 15/5",stop_position,POINT (9.1657609 45.4403459),45.4403459,9.1657609,
2042,node,2997509002,"Via Russoli, 15/5",platform,POINT (9.1657198 45.44035),45.44035,9.1657198,
2043,node,2997509003,Via Voltri - Via Ovada,platform,POINT (9.1544726 45.4361185),45.4361185,9.1544726,
2044,node,2997509005,Viale Famagosta - Via Lope de Vega,stop_position,POINT (9.1620705 45.4373902),45.4373902,9.1620705,
2045,node,2997509006,Viale Famagosta - Via Venosta,stop_position,POINT (9.1577598 45.4372544),45.4372544,9.1577598,
2046,node,2997509007,Via Voltri - Via Ovada,stop_position,POINT (9.1545823 45.4361212),45.4361212,9.1545823,
2047,node,2997509008,,platform,POINT (9.1656832 45.4405357),45.4405357,9.1656832,
2048,node,2997509011,Romolo M2,platform,POINT (9.1681549 45.4425612),45.4425612,9.1681549,
2049,node,2997509012,Romolo M2,platform,POINT (9.16812 45.4426716),45.4426716,9.16812,
2050,node,2998129806,Quartiere Teramo,platform,POINT (9.1452367 45.4353),45.4353,9.1452367,
2051,node,2998129807,Quartiere Teramo,stop_position,POINT (9.1451825 45.435351),45.435351,9.1451825,
2052,node,2998129809,Via Barona - Via Teramo,platform,POINT (9.1497516 45.4334354),45.4334354,9.1497516,
2053,node,2998129810,Via Mazzolari - Via Barona,stop_position,POINT (9.1473705 45.432167),45.432167,9.1473705,
2054,node,2998129811,Via Mazzolari - Via Barona,platform,POINT (9.147438 45.4322032),45.4322032,9.147438,
2055,node,2998129812,Via Mazzolari - Via Campari,stop_position,POINT (9.1453588 45.4339223),45.4339223,9.1453588,
2056,node,2998129813,Via Mazzolari - Via Campari,platform,POINT (9.1454232 45.4339531),45.4339531,9.1454232,
2057,node,2998183224,Piazza Miani,platform,POINT (9.1556191 45.4369419),45.4369419,9.1556191,
2058,node,2998183225,Piazza Miani,stop_position,POINT (9.1555876 45.4370254),45.4370254,9.1555876,
2059,node,2998183226,Via Santa Rita - Piazza Miani,platform,POINT (9.1536172 45.4381036),45.4381036,9.1536172,
2060,node,2998183227,Via Santa Rita - Piazza Miani,stop_position,POINT (9.1535576 45.438228),45.438228,9.1535576,
2061,node,2998183228,Via Santa Rita - Via Bari,platform,POINT (9.1520673 45.4392871),45.4392871,9.1520673,
2062,node,2998183229,Via Santa Rita - Via Bari,stop_position,POINT (9.1521382 45.4393236),45.4393236,9.1521382,
2063,node,2998183230,Via Santander - Viale Famagosta,platform,POINT (9.1652475 45.4382288),45.4382288,9.1652475,
2064,node,2998183231,Via Santander - Viale Famagosta,stop_position,POINT (9.1651607 45.4382322),45.4382322,9.1651607,
2065,node,2998183232,Via Tobagi - Via Olgiati,platform,POINT (9.1467779 45.4400673),45.4400673,9.1467779,
2066,node,2998184133,Via Tobagi - Via Olgiati,stop_position,POINT (9.1467486 45.4401101),45.4401101,9.1467486,
2067,node,2998184134,Via Tobagi - Via Santa Rita,platform,POINT (9.1494282 45.4408143),45.4408143,9.1494282,
2068,node,2998184135,Via Tobagi - Via Santa Rita,stop_position,POINT (9.149415 45.4408663),45.4408663,9.149415,
2069,node,2998184136,Via Tobagi - Viale Faenza,platform,POINT (9.1432368 45.4390216),45.4390216,9.1432368,
2070,node,2998184137,Via Tobagi - Viale Faenza,stop_position,POINT (9.1432015 45.4390705),45.4390705,9.1432015,
2071,node,2998184138,Viale Famagosta - Via Venosta,platform,POINT (9.1590997 45.437126),45.437126,9.1590997,
2072,node,2998184139,Viale Famagosta - Via Venosta,stop_position,POINT (9.1590885 45.4371851),45.4371851,9.1590885,
2073,node,2998393385,"Via Russoli, 15/5",platform,POINT (9.1658747 45.4404947),45.4404947,9.1658747,
2074,node,2998393386,"Via Russoli, 15/5",stop_position,POINT (9.1657674 45.4404954),45.4404954,9.1657674,
2075,node,2998583701,Via D'Adda - Viale Cassala,platform,POINT (9.1618112 45.4457804),45.4457804,9.1618112,
2076,node,3003594978,Piazza Emilia,platform,POINT (9.2173268 45.4616089),45.4616089,9.2173268,
2077,node,3004237497,Brenta M3,platform,POINT (9.2165421 45.4438647),45.4438647,9.2165421,
2078,node,3004237498,C.so Lodi - Via Scrivia,platform,POINT (9.2153223 45.4444608),45.4444608,9.2153223,
2079,node,3004237499,Porta Romana S,platform,POINT (9.2130129 45.4458207),45.4458207,9.2130129,
2080,node,3004514128,Brenta M3,stop_position,POINT (9.2179626 45.4421338),45.4421338,9.2179626,
2081,node,3004514129,Brenta M3,stop_position,POINT (9.2202652 45.4428889),45.4428889,9.2202652,
2082,node,3004514131,Piazza Bonomelli,stop_position,POINT (9.2148694 45.4410401),45.4410401,9.2148694,
2083,node,3004514132,Piazza Bonomelli,stop_position,POINT (9.2146973 45.4411092),45.4411092,9.2146973,
2084,node,3004514633,Piazzale Bologna,stop_position,POINT (9.2230838 45.4440254),45.4440254,9.2230838,
2085,node,3004514634,Piazzale Bologna,stop_position,POINT (9.2251307 45.4443672),45.4443672,9.2251307,
2086,node,3004514635,"Via Sulmona, 23",stop_position,POINT (9.2277303 45.4445566),45.4445566,9.2277303,
2087,node,3004514637,Via Toffetti,stop_position,POINT (9.2308996 45.4442532),45.4442532,9.2308996,
2088,node,3005158300,Via Arconati,stop_position,POINT (9.2178029 45.4580866),45.4580866,9.2178029,
2089,node,3005158302,Via Arconati,platform,POINT (9.2178416 45.4581362),45.4581362,9.2178416,
2090,node,3005158303,Via Arconati,platform,POINT (9.2175306 45.4577932),45.4577932,9.2175306,
2091,node,3005194063,Piazza Emilia,platform,POINT (9.2174917 45.4615933),45.4615933,9.2174917,
2092,node,3012120979,Alzaia Naviglio Pavese - Via Rimini,stop_position,POINT (9.1753975 45.4413469),45.4413469,9.1753975,
2093,node,3012120980,"Alzaia Naviglio Pavese, 60",stop_position,POINT (9.1761539 45.444865),45.444865,9.1761539,
2094,node,3012120981,Famagosta M2,stop_position,POINT (9.169605 45.4371487),45.4371487,9.169605,
2095,node,3012120982,Ospedale San Paolo,stop_position,POINT (9.1588528 45.4330369),45.4330369,9.1588528,
2096,node,3012120983,Porta Lodovica,platform,POINT (9.189506 45.4511573),45.4511573,9.189506,
2097,node,3012120987,Quartiere Cascina Caimera,stop_position,POINT (9.169598 45.4319955),45.4319955,9.169598,
2098,node,3012120988,Via Fra Cristoforo - Via Don Rodrigo,stop_position,POINT (9.1718384 45.4342121),45.4342121,9.1718384,
2099,node,3012120989,Via Fra Cristoforo - Via Renzo e Lucia,stop_position,POINT (9.1729094 45.4360654),45.4360654,9.1729094,
2100,node,3012120990,Via San Vigilio - Via San Paolino,stop_position,POINT (9.1637529 45.4346502),45.4346502,9.1637529,
2101,node,3012120991,Via Spezia,stop_position,POINT (9.1734007 45.4407235),45.4407235,9.1734007,
2102,node,3012120992,V.le Liguria,stop_position,POINT (9.1758193 45.4433576),45.4433576,9.1758193,
2103,node,3012120994,Famagosta M2,stop_position,POINT (9.169145 45.4371381),45.4371381,9.169145,
2104,node,3012120995,,platform,POINT (9.1805879 45.447547),45.447547,9.1805879,
2105,node,3012140698,Via De Nicola - Via Voltri,stop_position,POINT (9.1562255 45.431301),45.431301,9.1562255,
2106,node,3012140700,Via Voltri - Via Di Rudinì,stop_position,POINT (9.1552068 45.4335456),45.4335456,9.1552068,
2107,node,3012140701,Via Voltri - Via Di Rudinì,platform,POINT (9.1552484 45.4335963),45.4335963,9.1552484,
2108,node,3012222970,Via De Nicola - Via Voltri,stop_position,POINT (9.1561674 45.4313171),45.4313171,9.1561674,
2109,node,3012222971,Via Voltri - Via De Nicola,platform,POINT (9.1547509 45.4329214),45.4329214,9.1547509,
2110,node,3012431710,Famagosta M2,stop_position,POINT (9.1687921 45.4362737),45.4362737,9.1687921,
2111,node,3012431711,Famagosta M2,platform,POINT (9.1687456 45.4362706),45.4362706,9.1687456,
2112,node,3012431713,Ospedale San Paolo,platform,POINT (9.1589021 45.4329074),45.4329074,9.1589021,
2113,node,3012431714,Ospedale San Paolo,stop_position,POINT (9.1589537 45.4330088),45.4330088,9.1589537,
2114,node,3012431715,Via Cascina Bianca - Via De Finetti,stop_position,POINT (9.1574706 45.4250986),45.4250986,9.1574706,
2115,node,3012431716,Via Cascina Bianca - Via De Finetti,stop_position,POINT (9.157459 45.4250789),45.4250789,9.157459,
2116,node,3012431717,Via Cascina Bianca - Via De Pretis,stop_position,POINT (9.1523824 45.427826),45.427826,9.1523824,
2117,node,3012431718,Via Cascina Bianca - Via De Pretis,stop_position,POINT (9.1523677 45.4278397),45.4278397,9.1523677,
2118,node,3012431719,"Via Cascina Bianca, 9",stop_position,POINT (9.1540399 45.4262392),45.4262392,9.1540399,
2119,node,3012431720,"Via Cascina Bianca, 9",stop_position,POINT (9.1539862 45.4262944),45.4262944,9.1539862,
2120,node,3012431721,Via De Nicola - Via San Vigilio,stop_position,POINT (9.1584743 45.4306785),45.4306785,9.1584743,
2121,node,3012431722,Via De Pretis - Via Boffarola,stop_position,POINT (9.1520652 45.4308026),45.4308026,9.1520652,
2122,node,3012431723,Via De Pretis - Via Boffarola,platform,POINT (9.1520088 45.4308421),45.4308421,9.1520088,
2123,node,3012431724,Via De Pretis - Via Mazzolari,stop_position,POINT (9.1509005 45.4299535),45.4299535,9.1509005,
2124,node,3012431725,Via De Pretis - Via Mazzolari,platform,POINT (9.1508518 45.4299773),45.4299773,9.1508518,
2125,node,3012431726,"Via De Pretis, 55",platform,POINT (9.1506271 45.4284488),45.4284488,9.1506271,
2126,node,3012431727,"Via De Pretis, 55",stop_position,POINT (9.150657 45.4284874),45.4284874,9.150657,
2127,node,3012431728,Via San Paolino - Via Danusso,platform,POINT (9.1598668 45.4281355),45.4281355,9.1598668,
2128,node,3012431729,Via San Paolino - Via Danusso,stop_position,POINT (9.1598691 45.4281826),45.4281826,9.1598691,
2129,node,3012431730,Via San Paolino - Via San Vigilio,platform,POINT (9.1647666 45.4342879),45.4342879,9.1647666,
2130,node,3012431731,Via San Paolino - Via San Vigilio,stop_position,POINT (9.1646906 45.4342909),45.4342909,9.1646906,
2131,node,3012431732,"Via San Paolino, 16",platform,POINT (9.1638552 45.4305342),45.4305342,9.1638552,
2132,node,3012433133,"Via San Paolino, 16",stop_position,POINT (9.1638088 45.4305898),45.4305898,9.1638088,
2133,node,3012433134,Via San Vigilio - Via Di Rudinì,stop_position,POINT (9.1608825 45.4319274),45.4319274,9.1608825,
2134,node,3012433135,Via San Vigilio - Via Di Rudinì,platform,POINT (9.1607829 45.431922),45.431922,9.1607829,
2135,node,3012433136,Via Voltri - Via Di Rudinì,stop_position,POINT (9.1544909 45.4341877),45.4341877,9.1544909,
2136,node,3012433137,Via Voltri - Via Di Rudinì,platform,POINT (9.1544097 45.4341901),45.4341901,9.1544097,
2137,node,3013077540,,platform,POINT (9.203628 45.4731829),45.4731829,9.203628,
2138,node,3016472373,C.so Colombo P.le Cantore,stop_position,POINT (9.1721867 45.4549401),45.4549401,9.1721867,
2139,node,3016472374,Piazza Ohm,stop_position,POINT (9.148637 45.4421063),45.4421063,9.148637,
2140,node,3016472376,P.ta Genova M2,platform,POINT (9.1701891 45.4529306),45.4529306,9.1701891,
2141,node,3016472377,Porta Genova M2,stop_position,POINT (9.1701298 45.4529505),45.4529505,9.1701298,
2142,node,3016472378,Ripa di Porta Ticinese Via Lombardini,platform,POINT (9.1637624 45.4492604),45.4492604,9.1637624,
2143,node,3016472379,Ripa di Porta Ticinese Via Lombardini,stop_position,POINT (9.1637407 45.4493151),45.4493151,9.1637407,
2144,node,3016472382,"Via De Pretis, 100",platform,POINT (9.1575526 45.4295378),45.4295378,9.1575526,
2145,node,3016472383,"Via De Pretis, 55",stop_position,POINT (9.1505613 45.4285313),45.4285313,9.1505613,
2146,node,3016472384,"Via De Pretis, 55",platform,POINT (9.150608 45.428582),45.428582,9.150608,
2147,node,3016472386,Via San Vigilio - Via De Pretis,stop_position,POINT (9.1596256 45.4292819),45.4292819,9.1596256,
2148,node,3016472387,Via San Vigilio - Via De Pretis,platform,POINT (9.1595676 45.4293051),45.4293051,9.1595676,
2149,node,3016472388,Via Santa Rita - Piazza Miani,stop_position,POINT (9.1537854 45.438147),45.438147,9.1537854,
2150,node,3016472389,Via Santa Rita - Via Bari,stop_position,POINT (9.1515885 45.4398545),45.4398545,9.1515885,
2151,node,3016472390,Via Valenza Alzaia Nav. Grande,stop_position,POINT (9.1684526 45.4508225),45.4508225,9.1684526,
2152,node,3016472391,Via Voltri - Via Ovada,stop_position,POINT (9.1545642 45.4354305),45.4354305,9.1545642,
2153,node,3016472392,Via Voltri - Via Ovada,platform,POINT (9.1546818 45.4354375),45.4354375,9.1546818,
2154,node,3016472394,Via Watt - Piazza Ohm,stop_position,POINT (9.1491606 45.4431797),45.4431797,9.1491606,
2155,node,3016582658,Piazza Bilbao,stop_position,POINT (9.1587675 45.4436645),45.4436645,9.1587675,
2156,node,3016582659,Piazza Ohm,platform,POINT (9.1485327 45.442091),45.442091,9.1485327,
2157,node,3016582661,Ripa di Porta Ticinese Via Lombardini,stop_position,POINT (9.1641867 45.4494089),45.4494089,9.1641867,
2158,node,3016582662,Ripa di Porta Ticinese Via Lombardini,platform,POINT (9.1641713 45.449444),45.449444,9.1641713,
2159,node,3016582663,"Via De Pretis, 100",platform,POINT (9.1570829 45.4294432),45.4294432,9.1570829,
2160,node,3016582664,"Via De Pretis, 83",stop_position,POINT (9.1531457 45.4289753),45.4289753,9.1531457,
2161,node,3016582665,Via San Vigilio (Pronto Soccorso),stop_position,POINT (9.1624546 45.433768),45.433768,9.1624546,
2162,node,3016582666,Via San Vigilio - Via De Pretis,platform,POINT (9.1595541 45.4288544),45.4288544,9.1595541,
2163,node,3016582667,Via San Vigilio - Via De Pretis,stop_position,POINT (9.1594503 45.4288872),45.4288872,9.1594503,
2164,node,3016582668,Via San Vigilio - Via Di Rudinì,stop_position,POINT (9.1609373 45.4319207),45.4319207,9.1609373,
2165,node,3016582670,Via Valenza Alzaia Nav. Grande,stop_position,POINT (9.1682231 45.450675),45.450675,9.1682231,
2166,node,3016582671,Via Valenza Alzaia Nav. Grande,platform,POINT (9.1681342 45.4506819),45.4506819,9.1681342,
2167,node,3016582672,Via Watt - Via Tosi,platform,POINT (9.1557003 45.4444692),45.4444692,9.1557003,
2168,node,3016600595,Via San Paolino - Via Danusso,stop_position,POINT (9.1599095 45.4282176),45.4282176,9.1599095,
2169,node,3016600596,Via San Paolino - Via Danusso,platform,POINT (9.1599373 45.4282861),45.4282861,9.1599373,
2170,node,3016600597,Via San Paolino - Via San Vigilio,platform,POINT (9.1645759 45.433412),45.433412,9.1645759,
2171,node,3016600599,"Via San Paolino, 16",platform,POINT (9.1629045 45.4303069),45.4303069,9.1629045,
2172,node,3019007373,Corso Porta Romana - Via Santa Sofia,platform,POINT (9.1938497 45.4581043),45.4581043,9.1938497,
2173,node,3019007375,Ospedale Policllinico,platform,POINT (9.1954808 45.4598381),45.4598381,9.1954808,
2174,node,3019007376,Via Francesco Sforza - Via Andreani,platform,POINT (9.19678 45.4612302),45.4612302,9.19678,
2175,node,3019007377,C.so P.ta Romana - Via S. Sofia,platform,POINT (9.1931284 45.4576857),45.4576857,9.1931284,
2176,node,3019007379,Corso di Porta Romana - Via Santa Sofia,stop_position,POINT (9.19318 45.457731),45.457731,9.19318,
2177,node,3019037302,C.so Venezia - Via Senato,platform,POINT (9.1995944 45.4682942),45.4682942,9.1995944,
2178,node,3019037303,Via S. Damiano - C.so Monforte,platform,POINT (9.2004349 45.4664598),45.4664598,9.2004349,
2179,node,3019037304,Via Visconti di Modrone,platform,POINT (9.1999549 45.4648517),45.4648517,9.1999549,
2180,node,3020888382,Via Arconati,platform,POINT (9.2171202 45.4579603),45.4579603,9.2171202,
2181,node,3021854034,Cairoli M1,stop_position,POINT (9.1833372 45.4696724),45.4696724,9.1833372,
2182,node,3021854035,Cairoli M1,platform,POINT (9.1833906 45.4696714),45.4696714,9.1833906,
2183,node,3021854038,Castello,platform,POINT (9.1830795 45.4689122),45.4689122,9.1830795,
2184,node,3022882348,Viale Umbria Via Comelico,platform,POINT (9.2151584 45.453288),45.453288,9.2151584,
2185,node,3022882349,Viale Umbria Via Comelico,platform,POINT (9.2152894 45.4536432),45.4536432,9.2152894,
2186,node,3028081933,Via Astesani - Via Zanoli,stop_position,POINT (9.1718998 45.5164305),45.5164305,9.1718998,
2187,node,3028081934,Via Rossi - Via Armellini,platform,POINT (9.1728576 45.5149512),45.5149512,9.1728576,
2188,node,3028081935,Via P. Rossi - Via Armellini,stop_position,POINT (9.1729273 45.5149626),45.5149626,9.1729273,
2189,node,3028366657,Affori Centro M3,platform,POINT (9.1744469 45.5126821),45.5126821,9.1744469,
2190,node,3028366658,Affori Centro M3,stop_position,POINT (9.174511 45.5127002),45.5127002,9.174511,
2191,node,3028366659,Affori Centro M3,stop_position,POINT (9.1737954 45.5137066),45.5137066,9.1737954,
2192,node,3035678362,,platform,POINT (9.216541 45.4770186),45.4770186,9.216541,
2193,node,3035678363,,platform,POINT (9.2153909 45.4777568),45.4777568,9.2153909,
2194,node,3035842803,Lanza M2,platform,POINT (9.1813819 45.4727256),45.4727256,9.1813819,
2195,node,3036649482,Dateo,platform,POINT (9.2172084 45.4683895),45.4683895,9.2172084,
2196,node,3036649483,Dateo,platform,POINT (9.2173623 45.4684462),45.4684462,9.2173623,
2197,node,3036649484,Viale Piceno - Via Archimede,platform,POINT (9.2172499 45.4659858),45.4659858,9.2172499,
2198,node,3036649485,Viale Piceno - Via Archimede,platform,POINT (9.2173743 45.4659859),45.4659859,9.2173743,
2199,node,3036649486,Viale dei Mille - piazza Novelli,platform,POINT (9.217317 45.4706657),45.4706657,9.217317,
2200,node,3036649487,Viale dei Mille - piazza Novelli,platform,POINT (9.2171569 45.4709796),45.4709796,9.2171569,
2201,node,3036666258,Porta Venezia M1,platform,POINT (9.2059039 45.4751548),45.4751548,9.2059039,
2202,node,3036666259,,platform,POINT (9.2067302 45.4762979),45.4762979,9.2067302,
2203,node,3036782704,Piazza Castello,platform,POINT (9.1815715 45.470679),45.470679,9.1815715,
2204,node,3037801086,Milano Linate Airport,platform,POINT (9.2786741 45.4611832),45.4611832,9.2786741,
2205,node,3041929151,Buonarroti M1,platform,POINT (9.1547927 45.4706788),45.4706788,9.1547927,
2206,node,3041929152,Buonarroti,platform,POINT (9.1547817 45.4706859),45.4706859,9.1547817,
2207,node,3041929155,,platform,POINT (9.154742 45.4709712),45.4709712,9.154742,
2208,node,3050921307,Lanza M2,platform,POINT (9.182637 45.4714286),45.4714286,9.182637,
2209,node,3050921308,Cairoli M1,platform,POINT (9.183207 45.4694441),45.4694441,9.183207,
2210,node,3054451350,Corso Venezia - Via Senato,stop_position,POINT (9.1996342 45.4683116),45.4683116,9.1996342,
2211,node,3054451359,Via San Damiano - Corso Monforte,stop_position,POINT (9.2004403 45.4672881),45.4672881,9.2004403,
2212,node,3059689204,Via Piccinni - V.le Abruzzi,platform,POINT (9.2163838 45.4821116),45.4821116,9.2163838,
2213,node,3059736683,Via Grandi - Via Roma (Segrate),platform,POINT (9.292926 45.4934406),45.4934406,9.292926,
2214,node,3059793358,,platform,POINT (9.2421088 45.4575125),45.4575125,9.2421088,
2215,node,3096115844,Via Padova - Via Palmanova,platform,POINT (9.2541405 45.5111099),45.5111099,9.2541405,
2216,node,3096115845,Via Padova - Via Palmanova,platform,POINT (9.2538937 45.5111425),45.5111425,9.2538937,
